word,level,meaning,sentence
mountainous,4,多山的,The country is mountainous and beautiful.
muddy,4,泥的；骯髒的,His shoes were muddy after the walk.
multiple,4,多重的,The accident had multiple causes.
murderer,4,兇手,The murderer was caught by police.
murmur,4,私語,She murmured something I could not hear.
mutual,4,相互的,They have mutual respect for each other.
mysterious,4,神祕的,The old house has a mysterious atmosphere.
nationality,4,國籍,Please write your nationality here.
needy,4,非常貧窮的,The charity helps needy families.
neglect,4,忽視,He neglected his duties at work.
negotiate,4,談判,The two sides will negotiate a deal.
nevertheless,4,仍然；不過,It was hard nevertheless we continued.
nightmare,4,惡夢,The accident was a nightmare for her.
noble,4,高貴的；貴族的,He comes from a noble family.
nonsense,4,胡說,Do not talk nonsense.
nowadays,4,現在；今日,Nowadays most people use smartphones.
nuclear,4,核子的,The country has nuclear weapons.
numerous,4,許多的,There are numerous reasons for the delay.
nursery,4,育嬰室,The baby sleeps in the nursery.
obedient,4,順從的；孝順的,The obedient dog followed every command.
objection,4,反對,She raised an objection to the plan.
objective,4,客觀的,A judge must be objective.
observation,4,觀察,His observation was careful and exact.
obstacle,4,障礙,Fear can be a major obstacle.
obtain,4,得到,She obtained a scholarship.
occasional,4,偶爾的,He pays occasional visits to his aunt.
occupation,4,職業；占用,Please state your occupation.
occupy,4,占領,The army occupied the city.
offend,4,冒犯；觸怒,I did not mean to offend you.
offense,4,罪過；冒犯,Stealing is a serious offense.
offensive,4,使人不愉快,His joke was offensive to many.
option,4,選擇權；選擇力,You have two options.
orphan,4,孤兒,The orphan was adopted by a kind family.
otherwise,4,除此之外,Hurry up otherwise we will be late.
outcome,4,結果,The outcome of the game was surprising.
outstanding,4,傑出的,She received an award for outstanding work.
overcoat,4,外套大衣,Put on your overcoat before going out.
overcome,4,克服,He overcame many difficulties.
overlook,4,俯視,The hotel overlooks the sea.
overnight,4,在昨夜,We stayed overnight at a hotel.
overthrow,4,打翻,The people tried to overthrow the king.
oxygen,4,氧,Plants release oxygen into the air.
pace,4,步；踱步,He walked at a fast pace.
panel,4,板,The panel discussed the issue.
parachute,4,降落傘,The pilot used a parachute to escape.
paragraph,4,段落,Read the first paragraph carefully.
partial,4,局部的,The repair was only partial.
partnership,4,合夥,They formed a business partnership.
passive,4,被動的,He took a passive role in the meeting.
paw,4,腳掌；腳爪,The cat hurt its paw.
peculiar,4,奇怪的,There was a peculiar smell in the room.
peep,4,窺視；偷看,She took a peep through the window.
peer,4,同輩,Teenagers care about peer pressure.
penalty,4,處罰,The penalty for cheating is severe.
percent,4,百分之…,About fifty percent of students agreed.
percentage,4,百分比,The percentage of women workers increased.
perfection,4,完備,She aims for perfection in her work.
perfume,4,香味；香水,The perfume smells like roses.
permanent,4,長久的,He found a permanent job.
persuasion,4,說服,He used gentle persuasion to change her mind.
persuasive,4,有說服力的,Her argument was very persuasive.
pest,4,害蟲,The farmer sprayed the pest.
phenomenon,4,現象,Rainbows are a natural phenomenon.
philosopher,4,哲學家,The philosopher wrote about truth.
philosophical,4,哲學的,They had a philosophical discussion.
philosophy,4,哲學,He studied philosophy at college.
photography,4,攝影術,She is interested in photography.
physical,4,身體的,Physical exercise keeps you healthy.
physicist,4,物理學家,The physicist explained the theory.
physics,4,物理學,He teaches physics at school.
pioneer,4,拓荒者；開拓,She was a pioneer in computer science.
plentiful,4,豐富,Food was plentiful at the party.
plot,4,情節；圖謀,The movie has an exciting plot.
plumber,4,管子工,The plumber fixed the leaking pipe.
poisonous,4,有毒的,Some mushrooms are poisonous.
polish,4,波蘭的；波蘭人(語)的,She used polish on the table.
popularity,4,流行,The singer's popularity grew quickly.
portable,4,便攜的,I bought a portable radio.
portray,4,描繪,The painting portrays a young girl.
possess,4,擁有,He possesses great courage.
postage,4,郵資,The postage for this letter is two dollars.
potential,4,潛在的；僭能,She has great potential as a writer.
precise,4,精確的,Please give me the precise time.
predict,4,預言,Scientists predict warmer weather.
prediction,4,預言,His prediction came true.
pregnant,4,懷孕的,She is pregnant with her first child.
presentation,4,表演,Her presentation was clear and interesting.
preservation,4,保持,The preservation of old buildings is important.
preserve,4,保存,We must preserve the forest.
prime,4,首先的,Health is of prime importance.
primitive,4,遠古的,They lived in primitive conditions.
priority,4,居先；優先(權),Safety is our top priority.
privacy,4,獨處(狀況),Everyone needs some privacy.
privilege,4,特權,It is a privilege to work with you.
procedure,4,程序,Follow the correct procedure.
proceed,4,繼續進行,Please proceed with the plan.
productive,4,多產的,We had a productive meeting.
profession,4,職業,Teaching is a noble profession.
professional,4,專業的,He gave a professional performance.
profitable,4,有益的,The business is very profitable.
prominent,4,突起的,She is a prominent lawyer.
promising,4,大有希望的,He is a promising young athlete.
promotion,4,晉級,She received a promotion last month.
prompt,4,促使,The news prompted him to act.
proposal,4,計劃；建議,They accepted his proposal.
prosper,4,興旺,The town prospered after the road was built.
prosperity,4,發達,The country enjoyed years of prosperity.
prosperous,4,繁榮的,He lives in a prosperous city.
protein,4,蛋白質,Beans are a good source of protein.
protest,4,抗議,Students held a protest against the fees.
psychological,4,心理(上)的,The accident caused psychological damage.
psychologist,4,心理學家,She works as a child psychologist.
psychology,4,心理學,He studies human psychology.
publication,4,公布,The publication of the book was delayed.
publicity,4,眾人皆知,The movie received a lot of publicity.
publish,4,出版,They will publish his new novel.
publisher,4,出版社(者),The publisher accepted her manuscript.
pursue,4,追捕,The police pursued the stolen car.
pursuit,4,追趕,He gave up his pursuit of wealth.
quarrel,4,爭吵,They had a quarrel about money.
quotation,4,引語,He used a famous quotation in his speech.
radar,4,雷達,The plane was tracked by radar.
rage,4,發怒,He was in a rage after the argument.
rainfall,4,降雨,The rainfall this year was heavy.
realistic,4,理論的,We need a realistic plan.
rebel,4,反抗者,The rebel refused to obey.
recall,4,想出,I cannot recall his name.
reception,4,接收,The hotel reception is on the first floor.
recognition,4,承認,She received recognition for her work.
recovery,4,復原,He made a full recovery after surgery.
recycle,4,使再循環；使回收使用,We should recycle paper and glass.
refer,4,起因於…,Please refer to page ten.
reference,4,委託,He gave a reference for my job application.
reflect,4,反射,The mirror reflects light.
reflection,4,反映,Her reflection showed in the water.
reform,4,改革,The government promised to reform education.
refugee,4,難民,The refugee fled from the war.
refund,4,退款,The store gave me a full refund.
refusal,4,拒絕,His refusal to help surprised us.
regarding,4,關於…,I have a question regarding the schedule.
register,4,記錄；登記,Please register for the course.
registration,4,記錄,Registration begins next Monday.
regulate,4,限制；控管,The law regulates food safety.
regulation,4,管理；限制,New regulations will take effect soon.
relieve,4,減輕(痛苦),This medicine will relieve your pain.
reluctant,4,不情願的；勉強的,She was reluctant to leave.
remark,4,論述；評論,He made a rude remark.
remarkable,4,該注意的,She has a remarkable memory.
remedy,4,治療,There is no easy remedy for this problem.
renew,4,回復,I need to renew my passport.
repetition,4,重覆,Repetition helps you remember words.
representation,4,象徵,The statue is a representation of freedom.
reputation,4,名聲,The school has a good reputation.
rescue,4,救助,The firefighter rescued the child.
research,4,研究,She does research on cancer.
researcher,4,研究員,The researcher published her findings.
resemble,4,和…相似,She resembles her mother.
reservation,4,保留,I made a hotel reservation.
resign,4,辭職,He decided to resign from his job.
resignation,4,辭職；辭呈,She handed in her resignation.
resistance,4,反抗,The plan met with strong resistance.
resolution,4,決心,My New Year resolution is to exercise.
resolve,4,決心；決定,They resolved the dispute peacefully.
respectable,4,可敬的,He is a respectable member of society.
respectful,4,尊重的,Be respectful to your elders.
restore,4,歸還,They restored the old church.
retreat,4,後退；撒退,The army was forced to retreat.
reunion,4,重新結合；聚會,We had a family reunion last summer.
revenge,4,報復,He wanted revenge for the insult.
revise,4,校正,I need to revise my essay.
revision,4,修正,The plan needs some revision.
revolution,4,革新,The computer caused a revolution in work.
revolutionary,4,革命(性)的,His ideas were revolutionary.
reward,4,報酬,She received a reward for her honesty.
rhythm,4,節奏,The music has a strong rhythm.
riddle,4,謎題,Can you solve this riddle?
romance,4,羅曼蒂克,Their romance began in college.
route,4,路線,This is the shortest route home.
ruin,4,毀滅,The flood ruined the crops.
rusty,4,的鐵釘,The old gate was rusty.
satellite,4,衛星,The satellite sends signals to Earth.
satisfaction,4,滿意,He smiled with satisfaction.
scenery,4,風景,The mountain scenery is beautiful.
scold,4,責備,She scolded the child for being late.
scratch,4,抓(傷),The cat scratched my hand.
sculpture,4,雕塑(品),The museum displays a marble sculpture.
secure,4,安全的,Keep your password secure.
seize,4,扣押,The police seized the illegal goods.
settler,4,移民,The settlers built a small town.
severe,4,嚴格的,The teacher is severe but fair.
sew,4,縫,She learned to sew her own clothes.
shade,4,陰蔭,We sat in the shade of a tree.
shady,4,遮蔭的,This is a shady spot to rest.
shameful,4,可恥的,His behavior was shameful.
shave,4,刮鬍子；剃,He shaves every morning.
shelter,4,避難所,They took shelter from the rain.
shift,4,變換,He works the night shift.
sightseeing,4,觀光,We went sightseeing around the city.
signature,4,簽字,Please put your signature here.
significance,4,重要性,The discovery has great significance.
sincerity,4,真誠,I trust his sincerity.
singular,4,單數的,The singular form of mice is mouse.
site,4,場所,The site was chosen for the new school.
sketch,4,素描,She drew a quick sketch of the house.
slight,4,輕微的,There is a slight difference between them.
slogan,4,口號,The company created a new slogan.
solar,4,太陽的,Solar energy is clean and renewable.
spade,4,鏟,He used a spade to dig the hole.
spare,4,多餘的；撥出,Can you spare some time to help?
species,4,種類,This species of bird is very rare.
spiritual,4,精神的；心靈的,She found spiritual peace in nature.
splendid,4,輝煌的,The palace looked splendid.
split,4,裂縫；(使)裂開,The board split in two.
stab,4,刺；戳,He was stabbed in the arm.
status,4,社會地位,Her status in the company has risen.
stereo,4,立體聲；立體音響器材,He bought a new stereo system.
stingy,4,小氣的,He is too stingy to buy a gift.
stocking(s),4,長襪,She hung stockings by the fireplace.
strengthen,4,加強,Exercise can strengthen your muscles.
strive,4,奮鬥,We must strive for a better future.
stroke,4,一擊,He had a stroke last year.
submarine,4,潛水艇,The submarine dived under the water.
suggestion,4,提議,I have a suggestion for the project.
summarize,4,概述；總結,Please summarize the main points.
surgeon,4,外科醫師,The surgeon performed a difficult operation.
surgery,4,外科(手術),She needs surgery on her knee.
surrender,4,投降,The enemy refused to surrender.
surroundings,4,環境,The surroundings were quiet and peaceful.
suspicious,4,猜疑的,The police became suspicious of his story.
sway,4,使)搖動,The trees swayed in the wind.
syllable,4,音節,The word has three syllables.
sympathetic,4,有同情心的,She was sympathetic to my problem.
sympathy,4,同情心,I have great sympathy for the victims.
systematic,4,有系統的,He took a systematic approach to the problem.
technician,4,技術人員,The technician repaired the computer.
technological,4,工業技術的；科技的,Technological change is very fast.
telegraph,4,電報,The message was sent by telegraph.
telescope,4,望遠鏡,We looked at the stars through a telescope.
tendency,4,癖好,He has a tendency to talk too much.
tense,4,緊張的,The atmosphere in the room was tense.
tension,4,緊張,There was tension between the two groups.
theme,4,主題,The theme of the party was summer.
thorough,4,徹底的,The doctor gave him a thorough check.
thoughtful,4,體貼的；沉思的,It was thoughtful of you to call.
timid,4,膽小的,The timid child hid behind his mother.
tolerate,4,容忍,I cannot tolerate such rude behavior.
tomb,4,墳,They visited the ancient tomb.
tortoise,4,陸)龜,The tortoise moved slowly across the road.
torture,4,拷打；折磨,The prisoner suffered terrible torture.
tragedy,4,悲劇,The accident was a great tragedy.
tragic,4,悲慘的,The play tells a tragic story.
transfer,4,調動,He asked for a transfer to another office.
translate,4,翻譯,Can you translate this into English?
translation,4,翻譯,The translation is accurate and clear.
translator,4,翻譯者,She works as a translator.
tremble,4,發抖,Her hands trembled with fear.
tremendous,4,極大的,The team made a tremendous effort.
triumph,4,勝利；戰勝,The victory was a great triumph.
troublesome,4,令人討厭的,The troublesome noise kept us awake.
tumble,4,跌倒,He tumbled down the stairs.
twig,4,細枝,A small twig broke under his foot.
urge,4,衝動；催促,I urge you to apply for the job.
urgent,4,緊急的,This is an urgent message.
usage,4,使用方法,The usage of this word is complex.
vacancy,4,空位,There is a vacancy at the hotel.
vain,4,無效的,All our efforts were in vain.
vast,4,廣闊的,The desert is vast and dry.
vegetarian,4,素食者,She has been a vegetarian for years.
violate,4,違背；侵犯,He violated the traffic rules.
virus,4,病毒,A virus caused the computer crash.
visual,4,視覺的,The visual effect was amazing.
vital,4,維持生命所必需的,Water is vital to all life.
voluntary,4,自願的,She does voluntary work at the hospital.
volunteer,4,志願者；自願,Many volunteers helped clean the beach.
voyage,4,航行,The voyage across the ocean took weeks.
waken,4,弄醒,Please do not waken the baby.
welfare,4,福利,The government protects child welfare.
witch/wizard,4,女巫,The witch flew on a broom.
witness,4,目擊者,The witness told the police what happened.
yawn,4,打呵欠,He began to yawn during the movie.
youthful,4,年輕的,She has a youthful appearance.
accent,4,口音；重音,He speaks English with a French accent.
access,4,進入；使用權；存取,Students have access to the library.
acid,4,酸；酸性的,The acid burned a hole in the cloth.
adequate,4,足夠的；適當的,We have adequate food for everyone.
agreeable,4,令人愉快的；讓人同意的,The weather was agreeable for a walk.
allowance,4,零用錢；津貼,His parents give him a monthly allowance.
analyze,4,分析,Scientists analyze the data carefully.
annoy,4,使惱怒,The loud music began to annoy me.
arms,4,武器,The soldiers laid down their arms.
atom,4,原子,An atom is the smallest unit of matter.
atomic,4,原子的,The atomic bomb changed history.
authentic,4,真正的；可靠的,This is an authentic Italian restaurant.
autobiography,4,自傳,He wrote his autobiography last year.
autograph,4,親筆簽名；簽名於,The fan asked for his autograph.
bin,4,垃圾桶；儲存箱,Please throw the paper in the bin.
blade,4,刀刃；葉片,The knife has a sharp blade.
bracelet,4,手鐲；手鍊,She wore a silver bracelet.
broke,4,身無分文的,He was completely broke after the trip.
broom,4,掃帚,She swept the floor with a broom.
canoe,4,獨木舟；划獨木舟,They paddled a canoe down the river.
category,4,類別,This book belongs in the history category.
circular,4,圓形的,The table has a circular top.
classify,4,分類,We classify animals into groups.
concept,4,概念,The concept is difficult to explain.
concerning,4,關於,I have a question concerning your report.
conscience,4,良心,His conscience told him to tell the truth.
contest,4,比賽；競爭,She won the singing contest.
copper,4,銅；銅製的,The wire is made of copper.
cruelty,4,殘忍,The cruelty of the act shocked everyone.
crunchy,4,酥脆的,The apple was fresh and crunchy.
curl,4,捲髮；捲曲,She has beautiful curly hair.
curse,4,詛咒；咒罵,He cursed loudly when he missed the bus.
defensible,4,可辯護的；站得住腳的,His position is defensible.
detective,4,偵探；偵查的,The detective solved the mystery.
dew,4,露水,The grass was wet with dew.
dusty,4,多灰塵的,The old room was dark and dusty.
earphone,4,耳機,He put on his earphones and listened.
extent,4,程度；範圍,To some extent I agree with you.
feast,4,盛宴；宴請,They prepared a great feast.
feedback,4,回饋；意見,Please give me some feedback.
fetch,4,去拿來,Could you fetch me a glass of water?
fireplace,4,壁爐,We sat by the fireplace.
flea,4,跳蚤,The dog has a flea.
flush,4,沖水；臉紅,Please flush the toilet.
fossil,4,化石；化石的,The museum has a dinosaur fossil.
fragile,4,易碎的；脆弱的,Handle the glass carefully because it is fragile.
frustration,4,挫折；沮喪,He felt frustration after failing again.
giggle,4,傻笑；咯咯笑,The girls began to giggle.
ginger,4,薑,She added ginger to the soup.
graph,4,圖表,The graph shows the sales trend.
hardship,4,艱難；困苦,They suffered great hardship during the war.
haste,4,匆忙,In his haste he forgot his keys.
hesitation,4,猶豫,She answered without hesitation.
hive,4,蜂巢,The bees built a hive in the tree.
horrify,4,使驚駭,The news horrified everyone.
hush,4,安靜；使安靜,A hush fell over the crowd.
hydrogen,4,氫,Water is made of hydrogen and oxygen.
impose,4,強加；施加,The government imposed new taxes.
indication,4,跡象；指示,There is no indication of rain.
infection,4,感染,The wound caused a serious infection.
install,4,安裝,They will install a new computer system.
intellectual,4,知識分子；智力的,The debate attracted many intellectuals.
issue,4,議題；發行,Climate change is a global issue.
jealousy,4,嫉妒,His jealousy ruined their friendship.
lag,4,落後；延遲,The project began to lag behind schedule.
landscape,4,風景；景觀,The landscape was green and beautiful.
luxurious,4,豪華的,They stayed in a luxurious hotel.
manual,4,手冊；手動的,Read the manual before using the machine.
measurable,4,可測量的,The improvement was measurable.
mechanic,4,技工；機械工,The mechanic fixed my car.
messy,4,凌亂的,His room is always messy.
microscope,4,顯微鏡,We looked at cells under a microscope.
mineral,4,礦物,The country is rich in minerals.
mule,4,騾子,The mule carried the heavy load.
namely,4,也就是說,Only one student namely Tom was absent.
nutritious,4,營養的,Fruit is a nutritious snack.
obedience,4,服從,The dog showed perfect obedience.
opera,4,歌劇,We went to the opera last night.
oppose,4,反對,Many people oppose the new law.
orbit,4,軌道；繞軌道運行,The satellite is in orbit around Earth.
orchestra,4,管絃樂團,The orchestra played beautifully.
orientation,4,方向；新生訓練,The school held an orientation for new students.
oval,4,橢圓形的；橢圓形,She has an oval face.
participation,4,參與,Participation in class is important.
pasta,4,義大利麵,We had pasta for dinner.
pessimistic,4,悲觀的,He is pessimistic about the future.
physician,4,內科醫生,The physician examined the patient.
pickle,4,醃菜；醃漬,She made cucumber pickles.
plum,4,李子,The plum is sweet and juicy.
possession,4,擁有；財產,He lost all his possessions in the fire.
pregnancy,4,懷孕,She took good care of herself during pregnancy.
prevention,4,預防,Prevention is better than cure.
pronunciation,4,發音,Her pronunciation is very clear.
quilt,4,棉被；被子,She covered him with a warm quilt.
raisin,4,葡萄乾,He added raisins to the cake.
recipe,4,食譜,This recipe is easy to follow.
recreation,4,娛樂；消遣,Swimming is his favorite recreation.
reduction,4,減少,The store offered a price reduction.
rejection,4,拒絕,His rejection of the offer surprised us.
relaxation,4,放鬆,Music is a good form of relaxation.
relevant,4,相關的,Please provide relevant information.
restriction,4,限制,There are restrictions on water use.
retain,4,保留；維持,The company hopes to retain its best workers.
retire(ment),4,退休,He plans to retire next year.
rhyme,4,押韻；韻文,The poem has a simple rhyme.
robber,4,搶匪；盜賊,The robber was caught by the police.
rural,4,鄉村的,They live in a quiet rural area.
sacrifice,4,犧牲,Parents often sacrifice for their children.
scarcely,4,幾乎不,He had scarcely any money left.
scoop,4,勺子；挖取,She used a scoop to serve the ice cream.
skyscraper,4,摩天大樓,The city is full of skyscrapers.
socket,4,插座,Plug the lamp into the socket.
software,4,軟體,The software is easy to use.
spark,4,火花；引發,A spark started the fire.
spear,4,矛；用矛刺,The hunter carried a long spear.
sprinkle,4,灑；撒,Sprinkle some salt on the potatoes.
statistic(s),4,統計數字；統計學,The statistics show a clear increase.
stem,4,莖；起源於,The problem stems from poor planning.
stripe,4,條紋,The zebra has black and white stripes.
sue,4,控告,She decided to sue the company.
terror,4,恐怖；恐懼,The attack filled the city with terror.
tickle,4,搔癢,He tried to tickle the baby.
timetable,4,時間表,Check the train timetable.
tolerable,4,可忍受的,The heat was barely tolerable.
tolerance,4,容忍；耐受度,We need tolerance for different opinions.
tolerant,4,寬容的,She is tolerant of other cultures.
transform,4,轉變；使變形,The old factory was transformed into a museum.
transportation,4,交通運輸,Public transportation is convenient here.
tribal,4,部落的,They follow tribal traditions.
universal,4,普遍的；宇宙的,Music is a universal language.
vessel,4,船隻；容器,The vessel sailed across the sea.
violation,4,違反,Parking here is a violation of the law.
virtue,4,美德,Patience is a virtue.
website,4,網站,You can find more information on our website.
wink,4,眨眼,He gave me a friendly wink.
wit,4,機智；智慧,She is known for her quick wit.
withdraw,4,撤回；提款,He decided to withdraw from the race.
workout,4,運動；健身,I do a short workout every morning.
workplace,4,工作場所,The workplace is friendly and safe.
wreck,4,殘骸；毀壞,The storm wrecked several boats.
