word,level,meaning,sentence
reality,2,真實性,The reality was different from the dream.
realize,2,了解,I realize my mistake now.
receive,2,收到,I received your letter.
recent,2,最近的,Recent news is good.
record,2,記錄,Keep a record of your spending.
recover,2,恢復,He is recovering from the flu.
refrigerator/fridge,2,冰箱,Put the milk in the refrigerator.
refuse,2,拒絕,She refused to answer.
regard,2,注目；注意,I regard him as a friend.
region,2,地區,This region is known for tea.
regular,2,整齊的；規律的,He has a regular routine.
reject,2,拒絕；否認,They rejected my offer.
relate,2,敘述,The story relates to his childhood.
relationship,2,親戚)關係,They have a good relationship.
religion,2,宗教,Religion is important to many people.
remove,2,除去,Please remove your shoes.
rent,2,地租；承租,We rent a small apartment.
repair,2,修理,He repaired the broken chair.
reply,2,答覆,She did not reply to my email.
require(ment),2,需求,This job requires patience.
respect,2,尊敬,We should respect our elders.
respond,2,回答,He responded quickly.
responsible,2,負責的,She is responsible for the project.
restroom,2,廁所,Where is the restroom?
result,2,結果；起因於…”,The result was surprising.
return,2,回復；歸還,Please return the book tomorrow.
review,2,再檢查；複習,I need to review my notes.
role,2,角色,She played an important role.
roof,2,屋頂,The roof is leaking.
rooster,2,公雞,The rooster crowed early.
royal,2,王室的,The royal family visited the city.
rub,2,摩擦,He rubbed his eyes.
rubber,2,橡膠,The tires are made of rubber.
rude,2,不禮貌的,It is rude to interrupt.
runner,2,奔跑的人,The runner won the race.
safety,2,安全性,Safety comes first.
sail,2,船；坐船旅行,We sail every summer.
sailor,2,水手,The sailor tied the rope.
sample,2,樣品,They gave us a free sample.
sand,2,沙,The children played in the sand.
sandwich,2,三明治,I made a ham sandwich.
satisfy,2,滿意,The result satisfied everyone.
saw,2,鋸,He cut the wood with a saw.
scare,2,恐嚇,The loud noise scared me.
scared,2,害怕的,She was scared of the dark.
scene,2,場景,The scene was beautiful.
schedule,2,時間表,Check the train schedule.
score,2,刻痕；作訊號,He scored two goals.
screen,2,屏幕,The screen is too bright.
search,2,搜尋,We searched for the lost keys.
secondary,2,次要的,This is a secondary issue.
secret,2,祕密的,Keep this a secret.
section,2,地域,This section of the book is interesting.
seek,2,尋覓,They seek a better life.
seem,2,似乎,You seem tired.
seldom,2,很少；不常,He seldom eats meat.
select,2,挑選,Please select one answer.
selection,2,選擇,The store has a wide selection.
self,2,本身,You must believe in yourself.
selfish,2,自私的,Do not be so selfish.
sense,2,感官；覺得,I sense that something is wrong.
sensitive,2,敏感的,She is sensitive to criticism.
separate,2,分開的,They sleep in separate rooms.
servant,2,僕人,The servant opened the door.
serve,2,侍候,They serve breakfast at seven.
settle(ment),2,決定,They settled the dispute.
sex,2,性(別),Please state your sex.
shame,2,恥辱,It is a shame that you cannot come.
shelf,2,架子,Put the books on the shelf.
shell,2,外觀；外表,The turtle hid in its shell.
shine,2,光亮,The sun shines brightly.
shock,2,震驚,The news was a shock.
shoot,2,發射,Do not shoot the birds.
shore,2,岸；濱,We walked along the shore.
shot,2,射擊,He took a shot at the target.
shut,2,關上,Please shut the door.
shy,2,羞怯的,The shy girl spoke softly.
sidewalk,2,人行道,Walk on the sidewalk.
silence,2,寂靜,There was complete silence.
silent,2,寂靜的,The room was silent.
silly,2,愚蠢的,That was a silly joke.
silver,2,銀製的；銀,She wore a silver ring.
similar,2,相似的,Our ideas are similar.
single,2,單一的,He is still single.
skill,2,技巧,Cooking is a useful skill.
skin,2,皮膚；剝…的皮,Protect your skin from the sun.
sleepy,2,想睡的,The warm room made me sleepy.
slide,2,打滑,The car slid on the ice.
slip,2,滑倒,Be careful not to slip.
slipper(s),2,拖鞋,She wore slippers at home.
smooth,2,光滑的,The table is smooth.
snack,2,點心,I had a quick snack.
snail,2,牛,The snail moved slowly.
snowy,2,多雪的,It was a snowy morning.
soap,2,肥皂,Wash your hands with soap.
soccer,2,足球,They play soccer after school.
social,2,社會的,Social media is popular.
society,2,社會,Society is changing fast.
sock(s),2,短襪,He wore white socks.
soda,2,蘇打水,She drank a glass of soda.
soil,2,土壤；弄髒,The soil is good for farming.
solve,2,解答,Can you solve this problem?
somewhat,2,有點,I am somewhat tired.
sort,2,種類；把·分類,What sort of music do you like?
soul,2,靈魂,He has a kind soul.
sour,2,酸的,The lemon is sour.
source,2,來源,The sun is a source of energy.
southern,2,南方的,They live in the southern area.
speaker,2,演講者,The speaker gave a short talk.
speech,2,演講,He gave a speech at school.
speed,2,速度；急行,The car increased its speed.
spelling,2,拼寫能力,Check your spelling.
spider,2,蜘蛛,A spider made a web.
spirit,2,精神；心靈,She has a strong spirit.
spoon,2,匙；用匙舀,Use a spoon to eat soup.
sport,2,運動,My favorite sport is tennis.
spread,2,擴展,The news spread quickly.
stage,2,舞臺；上演,She stood on the stage.
stamp,2,郵票；跺腳,He put a stamp on the letter.
standard,2,標準,This is the standard size.
state(ment),2,狀態,Please state your name.
steak,2,牛排,We had steak for dinner.
steel,2,鋼鐵,The bridge is made of steel.
step,2,腳步；走,Take one step forward.
stick,2,刺入,The needle stuck in the cloth.
stone,2,石頭,He threw a stone into the river.
storm,2,暴風雨；猛烈攻擊,The storm damaged the roof.
stranger,2,陌生人,Do not talk to strangers.
strawberry,2,草莓,She likes strawberry ice cream.
stream,2,小河,A small stream runs through the woods.
stress,2,壓力,He is under a lot of stress.
stretch,2,伸展,Stretch your arms and legs.
strict,2,嚴格的,My father is strict.
strike,2,罷工；猛然攻擊,The workers went on strike.
struggle,2,掙扎；努力,They struggle to make ends meet.
style,2,風格,I like her writing style.
succeed,2,達成,She succeeded in passing the exam.
success,2,成功,Hard work leads to success.
such,2,如此的,I have never seen such a big fish.
sudden,2,突然的,There was a sudden change.
suggest,2,建議,I suggest we leave early.
suit,2,一套衣服,He wore a dark suit.
suitable,2,合適的,This movie is suitable for children.
super,2,極好的,The party was super fun.
supper,2,晚餐,We had supper at six.
supply,2,供應,The store supplies fresh food.
support,2,支持,My family supports my decision.
suppose,2,猜想,I suppose you are right.
surface,2,表面,The surface is smooth.
survival,2,殘存,Water is essential for survival.
survive,2,悻存,Only one person survived the crash.
swallow,2,燕子,A swallow flew over the field.
sweater,2,毛線衫,Put on a warm sweater.
sweep,2,清掃；打掃,She swept the floor.
swim,2,游泳,I can swim very well.
swing,2,鞦韆；搖擺,The child played on the swing.
switch,2,開關；轉變,Turn off the light switch.
symbol,2,象徵,The heart is a symbol of love.
system,2,系統,The computer system is down.
tale,2,故事,She told a funny tale.
target,2,靶子；對·瞄準,He hit the target.
task,2,任務,This task is difficult.
tax,2,稅；對…微稅,The government raised the tax.
tear,2,眼淚,A tear ran down her face.
technology,2,工業技術；(一門)科技,Technology changes quickly.
temperature,2,溫度,The temperature is dropping.
text,2,本文,Read the text carefully.
textbook,2,教科書,Open your textbook to page ten.
therefore,2,因此,"It was raining, therefore we stayed home."
thief,2,小偷,The thief stole a wallet.
thirsty,2,口渴的,I am very thirsty.
thought,2,思想,She was lost in thought.
throughout,2,遍及,The festival lasted throughout the week.
thunder,2,雷聲；打雷,The thunder scared the dog.
thus,2,這樣,He studied hard and thus passed.
till,2,直到,Wait till I come back.
tiny,2,非常小的,The baby has tiny hands.
tire,2,輪胎,The tire is flat.
tissue,2,組織,She wiped her nose with a tissue.
title,2,標題,The title is interesting.
toast,2,吐司；烤；烘,I ate toast for breakfast.
tofu,2,豆腐,She cooked tofu with vegetables.
tone,2,音調,His tone was friendly.
tongue,2,舌(頭),She burned her tongue.
toothbrush,2,牙刷,I need a new toothbrush.
tour,2,旅遊,We took a tour of the city.
toward/towards,2,向,He walked toward the door.
track,2,軌道；追蹤,The train left the track.
trade,2,貿易,Trade between the countries grew.
tradition,2,傳統,It is a family tradition.
traditional,2,傳統的,She wore traditional clothes.
travel,2,旅行,I love to travel abroad.
treasure,2,金銀財寶；珍惜,The pirates hid the treasure.
trial,2,審判,The trial lasted three days.
triangle,2,三角形,Draw a triangle on the paper.
trick,2,詭計；欺騙,It was a clever trick.
1,2,真實的,The story is true.
trust,2,信任,I trust you completely.
truth,2,事實,Tell me the truth.
tube,2,管子,The water flows through a tube.
turtle,2,海)龜,The turtle swam slowly.
typhoon,2,颱風,The typhoon caused heavy rain.
typical,2,典型的,This is a typical example.
ugly,2,醜陋的,The building is ugly.
umbrella,2,雨傘,Take an umbrella with you.
unit,2,單位,A meter is a unit of length.
universe,2,宇宙,The universe is vast.
university,2,大學,She studies at a university.
unless,2,除非,We will go unless it rains.
upper,2,較高的,Her office is on the upper floor.
upset,2,心煩的；使生氣,The news upset her.
upstairs,2,在樓上,He is upstairs in his room.
used,2,舊的,I bought a used car.
usual,2,通常的,I took my usual route.
vacation,2,假期,We went to Japan on vacation.
valley,2,山谷,The valley is green and quiet.
valuable,2,珍貴的,This is a valuable painting.
value,2,價值；估價,The value of the house rose.
victory,2,勝利,The team celebrated its victory.
view,2,景色；看,The view from the hill is beautiful.
village,2,村莊,He grew up in a small village.
vote,2,投票,Please vote in the election.
waist,2,腰,He hurt his waist.
waiter/waitress,2,侍者,The waiter brought the menu.
wallet,2,皮夾子,He lost his wallet.
wash,2,洗滌,Wash your hands before eating.
waste,2,浪費,Do not waste water.
watermelon,2,西瓜,Watermelon is a summer fruit.
wealth,2,財富,He gained great wealth.
wedding,2,婚禮,Their wedding was in June.
weekday,2,工作日,The store is open on weekdays.
weigh,2,稱…的重量,Please weigh the apples.
weight,2,重量,What is your weight?
western,2,西方世界,Western food is popular here.
whale,2,鯨,The whale is a huge animal.
whatever,2,任何的；無論什麼,Do whatever you like.
wheel,2,輪子；旋轉,The wheel is broken.
whenever,2,無論什麼時候；每當,Call me whenever you need help.
wherever,2,無論到哪裡,He follows her wherever she goes.
whisper,2,低語,She spoke in a whisper.
whoever,2,無論是誰,Whoever comes first wins.
whole,2,全部的,He ate the whole cake.
whom,2,誰,To whom should I give this?
width,2,寬度,What is the width of the table?
wild,2,野生的,Wild animals live in the forest.
willing,2,願意的,She is willing to help.
windy,2,多風的,It is windy today.
wine,2,葡萄酒,They drank red wine.
wing,2,翅膀；飛行,The bird hurt its wing.
wire,2,金屬線,The wire is made of copper.
within,2,在…之內,Please reply within three days.
wolf,2,狼,A wolf howled in the night.
wonder,2,想要知道,I wonder why he left.
wood(s),2,樹林,We walked through the woods.
wool,2,羊毛,This sweater is made of wool.
worm,2,蟲,The bird caught a worm.
worse,2,更壞的,The weather is worse today.
worth,2,價值,This book is worth reading.
wound,2,傷口；使受傷,The wound healed slowly.
youth,2,青春,He enjoyed his youth.
zebra,2,斑馬,The zebra has black and white stripes.
anytime,2,任何時候,You can call me anytime.
anywhere/anyplace,2,任何地方,I cannot find it anywhere.
available,2,可獲得的；有空的,The room is available now.
backpack,2,背包；打包旅行,He carried a heavy backpack.
basics,2,基本要素,Learn the basics first.
basis,2,基礎；根據,Trust is the basis of friendship.
bit,2,一點點,I am a bit tired.
businessman,2,商人,The businessman made a deal.
café/cafe,2,咖啡館,We met at a small café.
centimeter,2,公分,The line is ten centimeters long.
clap,2,拍手,The audience clapped loudly.
cocoa,2,可可,She drank hot cocoa.
download,2,下載,I will download the file.
earring(s),2,耳環,She wore silver earrings.
eastern,2,東方的,They live in the eastern part.
electrical,2,電的；電力的,The electrical system failed.
ending,2,結局；結尾,The movie has a happy ending.
especially,2,尤其；特別,"I love fruit, especially mangoes."
expense,2,費用；花費,Travel expenses are high.
eyebrow/brow,2,眉毛,He raised one eyebrow.
0,2,錯誤的；假的,The statement is false.
feeling,2,感覺；感受,I have a good feeling about this.
figure,2,數字；身材；認為,She has a slim figure.
fireman/firewoman,2,消防員,The fireman saved the child.
flight,2,班機；飛行,Our flight was delayed.
flu,2,流行性感冒,He is sick with the flu.
football,2,美式足球,They watched a football game.
fries,2,薯條,He ordered a burger and fries.
guava,2,芭樂,Guava is a common fruit in Taiwan.
guide,2,導遊；指南；引導,The guide showed us the city.
hero/heroine,2,英雄；女英雄,The pilot was a hero.
highly,2,非常；高度地,She is highly respected.
highway,2,公路,We drove on the highway.
hippopotamus/hippo,2,河馬,The hippo stayed in the water.
joint,2,共同的；關節,They made a joint decision.
judgment/judgement,2,判斷；判斷力,Trust your own judgment.
keeper,2,看守者；保管人,The zookeeper fed the animals.
kilogram,2,公斤,He bought a kilogram of rice.
ladybug,2,瓢蟲,A ladybug landed on her hand.
lone,2,孤獨的；單獨的,A lone tree stood on the hill.
mango,2,芒果,Mango is sweet and juicy.
memory,2,記憶；記憶力,She has a good memory.
mile,2,英里,The beach is one mile away.
mug,2,馬克杯,He drank coffee from a mug.
network,2,網路；人際網絡,The network is very slow.
notebook,2,筆記本,She wrote in her notebook.
operate,2,操作；運轉,He knows how to operate the machine.
operator,2,操作員；接線生,The operator answered the call.
opinion,2,意見；看法,What is your opinion?
ordinary,2,普通的；平常的,It was an ordinary day.
organ,2,器官；風琴,The heart is an organ.
password,2,密碼,Do not share your password.
postcard,2,明信片,She sent me a postcard.
priest,2,神父；牧師,The priest led the service.
prisoner,2,囚犯,The prisoner escaped last night.
pudding,2,布丁,We had chocolate pudding.
relation,2,關係,They have a close relation.
riches,2,財富,He cared more about love than riches.
rocky,2,多岩石的,The path is rocky and steep.
salesperson/salesman/saleswoman,2,銷售員,The salesperson helped us choose.
salty,2,鹹的,The soup is too salty.
scooter,2,機車；滑板車,He rides a scooter to school.
seafood,2,海鮮,This restaurant serves fresh seafood.
seesaw,2,翹翹板,The children played on the seesaw.
shark,2,鯊魚,A shark swam near the boat.
sheet,2,床單；一張（紙）,Give me a sheet of paper.
shopkeeper,2,店主,The shopkeeper greeted us warmly.
simply,2,僅僅；簡單地,I simply cannot believe it.
skilled,2,熟練的；有技術的,She is a skilled worker.
soft,2,柔軟的,The pillow is very soft.
solution,2,解決方法,We found a good solution.
soybean,2,大豆,Soybeans are used to make tofu.
spot,2,地點；斑點；發現,This is a quiet spot.
stomachache,2,胃痛,He has a stomachache.
subway/underground/metro,2,地鐵,We took the subway downtown.
surf,2,衝浪；瀏覽（網路）,He likes to surf the Internet.
swimsuit,2,泳裝,She bought a new swimsuit.
teapot,2,茶壺,The teapot is on the table.
teens,2,十幾歲的青少年時期,She started singing in her teens.
term,2,學期；術語；用語,The new term begins in September.
terrorism,2,恐怖主義,The world must fight terrorism.
terrorist,2,恐怖分子的,The terrorist was caught.
toothache,2,牙痛,I have a bad toothache.
trap,2,陷阱；使困住,The mouse was caught in a trap.
trash,2,垃圾；丟棄,Please take out the trash.
upload,2,上傳,I will upload the photos.
upon,2,在……之上,"Once upon a time, there was a king."
user,2,使用者,The user must agree to the rules.
war,2,戰爭,The war ended in 1945.
wooden,2,木製的,The chair is wooden.
workbook,2,作業簿；練習本,Open your workbook to page five.
worst,2,最差的；最差地,That was the worst movie.
yam,2,山藥；番薯,She cooked yam soup.
